Time [s],Terminal voltage [V],Current [A],Cycle,Step
3347.6897191587386,3.2366016352365032,0.0,0.0,1.0
3350.24180260501,3.2384644124294635,0.0,0.0,1.0
3352.7938860512813,3.240222660325287,0.0,0.0,1.0
3357.8980529438245,3.2434670480503973,0.0,0.0,1.0
3363.0022198363677,3.2463760661460075,0.0,0.0,1.0
3368.106386728911,3.2489907402941816,0.0,0.0,1.0
3373.210553621454,3.251347137596919,0.0,0.0,1.0
3378.314720513997,3.25347183313719,0.0,0.0,1.0
3383.4188874065403,3.255395504138651,0.0,0.0,1.0
3393.627221191626,3.2587350115928846,0.0,0.0,1.0
3402.8147215982035,3.2612754847682304,0.0,0.0,1.0
3412.002222004781,3.26347234205769,0.0,0.0,1.0
3421.189722411358,3.2653896560072595,0.0,0.0,1.0
3430.3772228179355,3.26707127368711,0.0,0.0,1.0
3439.564723224513,3.268559202930173,0.0,0.0,1.0
3448.75222363109,3.269884345403693,0.0,0.0,1.0
3457.9397240376675,3.271083728508062,0.0,0.0,1.0
3465.9830989214042,3.2720406884884605,0.0,0.0,1.0
3474.026473805141,3.2729239566735124,0.0,0.0,1.0
3482.0698486888778,3.2737426845653568,0.0,0.0,1.0
3490.1132235726145,3.2745048613488725,0.0,0.0,1.0
3498.1565984563513,3.2752159159602017,0.0,0.0,1.0
3514.2433482238243,3.276510260844331,0.0,0.0,1.0
3530.3300979912974,3.277666509945613,0.0,0.0,1.0
3546.4168477587705,3.2787117086224633,0.0,0.0,1.0
3562.5035975262435,3.279664214203009,0.0,0.0,1.0
3578.5903472937166,3.2805371713735108,0.0,0.0,1.0
3594.6770970611897,3.281343799951478,0.0,0.0,1.0
3610.7638468286627,3.2820915573683016,0.0,0.0,1.0
3626.850596596136,3.282787355080711,0.0,0.0,1.0
3659.0240961310824,3.2840507968254116,0.0,0.0,1.0
3691.197595666029,3.2851632900707806,0.0,0.0,1.0
3723.3710952009756,3.28614933463516,0.0,0.0,1.0
3755.544594735922,3.287028223386598,0.0,0.0,1.0
3819.8915938058153,3.2885142940271415,0.0,0.0,1.0
3884.2385928757085,3.28971766432782,0.0,0.0,1.0
3948.5855919456017,3.290706847382361,0.0,0.0,1.0
4012.932591015495,3.2915231333641515,0.0,0.0,1.0
4077.279590085388,3.292193304702522,0.0,0.0,1.0
4141.626589155281,3.292742778288295,0.0,0.0,1.0
4205.973588225174,3.293193333527509,0.0,0.0,1.0
4270.3205872950675,3.2935661653648034,0.0,0.0,1.0
4334.667586364961,3.2938727842376165,0.0,0.0,1.0
4399.014585434854,3.294131383483636,0.0,0.0,1.0
4463.361584504747,3.294334908097999,0.0,0.0,1.0
4527.70858357464,3.29451243627793,0.0,0.0,1.0
4592.055582644533,3.294652203177695,0.0,0.0,1.0
4656.402581714427,3.2947894459838087,0.0,0.0,1.0
4720.74958078432,3.2948618214391066,0.0,0.0,1.0
4785.096579854213,3.294963380922951,0.0,0.0,1.0
4849.443578924106,3.2950324891198823,0.0,0.0,1.0
4913.790577993999,3.295089803456195,0.0,0.0,1.0
5042.484576133786,3.295178646675001,0.0,0.0,1.0
5171.178574273572,3.2952399851188163,0.0,0.0,1.0
5299.872572413358,3.2952819963379922,0.0,0.0,1.0
5428.566570553145,3.2953107080480226,0.0,0.0,1.0
5685.954566832716,3.2953415053979436,0.0,0.0,1.0
5943.342563112288,3.295356064803417,0.0,0.0,1.0
6406.640956415517,3.2953720170689094,0.0,0.0,1.0
6823.609510388424,3.2953767336053783,0.0,0.0,1.0
6901.132994813614,3.2953768271055854,0.0,0.0,1.0
6901.1329948136145,3.436698831549098,-5.0,0.0,2.0
6901.146310822916,3.436846173665104,-5.0,0.0,2.0
6901.159626832218,3.4369926278084217,-5.0,0.0,2.0
6901.186258850821,3.4372835923737055,-5.0,0.0,2.0
6901.239522888028,3.4378555902250056,-5.0,0.0,2.0
6901.346050962441,3.438966787264149,-5.0,0.0,2.0
6901.452579036854,3.440035279299121,-5.0,0.0,2.0
6901.66563518568,3.44206154249607,-5.0,0.0,2.0
6901.878691334506,3.4439549098937183,-5.0,0.0,2.0
6902.091747483331,3.4457342389556844,-5.0,0.0,2.0
6902.304803632157,3.44741562568871,-5.0,0.0,2.0
6902.730915929809,3.450529662190955,-5.0,0.0,2.0
6903.1570282274615,3.453384841114679,-5.0,0.0,2.0
6903.6762797358215,3.4565963513799036,-5.0,0.0,2.0
6904.195531244181,3.459578808853303,-5.0,0.0,2.0
6904.714782752541,3.4623829332201357,-5.0,0.0,2.0
6905.234034260901,3.465040710692801,-5.0,0.0,2.0
6905.753285769261,3.4675750500384597,-5.0,0.0,2.0
6906.272537277621,3.470002617462878,-5.0,0.0,2.0
6907.31104029434,3.474594979382375,-5.0,0.0,2.0
6908.349543311059,3.478886323906844,-5.0,0.0,2.0
6909.388046327778,3.4829344079064777,-5.0,0.0,2.0
6910.824674037789,3.488203198101424,-5.0,0.0,2.0
6912.2613017478,3.493153841189203,-5.0,0.0,2.0
6913.6979294578105,3.497836738745155,-5.0,0.0,2.0
6915.134557167821,3.502287118621064,-5.0,0.0,2.0
6916.571184877832,3.5065316422025523,-5.0,0.0,2.0
6918.007812587843,3.5105924500773114,-5.0,0.0,2.0
6919.444440297853,3.5144855437826514,-5.0,0.0,2.0
6922.317695717875,3.5218231567290412,-5.0,0.0,2.0
6925.190951137896,3.5286257642883356,-5.0,0.0,2.0
6928.064206557918,3.534963354122012,-5.0,0.0,2.0
6930.937461977939,3.5408922139041668,-5.0,0.0,2.0
6933.810717397961,3.5464544621914706,-5.0,0.0,2.0
6936.683972817982,3.5516829839958888,-5.0,0.0,2.0
6939.5572282380035,3.556608591717767,-5.0,0.0,2.0
6942.430483658025,3.5612547643684334,-5.0,0.0,2.0
6945.303739078046,3.565649090135779,-5.0,0.0,2.0
6948.176994498068,3.5698003278622643,-5.0,0.0,2.0
6951.050249918089,3.5737624484500503,-5.0,0.0,2.0
6953.923505338111,3.577503702178948,-5.0,0.0,2.0
6956.796760758132,3.5810782252588593,-5.0,0.0,2.0
6959.670016178154,3.5844213102257925,-5.0,0.0,2.0
6962.543271598175,3.5876628918812714,-5.0,0.0,2.0
6965.416527018197,3.5907881678893205,-5.0,0.0,2.0
6968.289782438218,3.5937252542473606,-5.0,0.0,2.0
6971.1630378582395,3.596551721083195,-5.0,0.0,2.0
6974.036293278261,3.599258935910802,-5.0,0.0,2.0
6976.909548698282,3.6018551656792166,-5.0,0.0,2.0
6982.656059538325,3.60673956205014,-5.0,0.0,2.0
6988.402570378368,3.611256346120155,-5.0,0.0,2.0
6994.693367160218,3.6158316877021024,-5.0,0.0,2.0
7000.984163942068,3.620068791891346,-5.0,0.0,2.0
7007.274960723918,3.6240081045026944,-5.0,0.0,2.0
7013.5657575057685,3.627684124715228,-5.0,0.0,2.0
7019.856554287619,3.631126558073062,-5.0,0.0,2.0
7026.147351069469,3.6343617826869066,-5.0,0.0,2.0
7032.438147851319,3.6374121804060353,-5.0,0.0,2.0
7045.01974141502,3.643037262710103,-5.0,0.0,2.0
7056.1565530556445,3.6475733091469005,-5.0,0.0,2.0
7067.293364696269,3.6517723532070425,-5.0,0.0,2.0
7078.430176336894,3.6556967868625065,-5.0,0.0,2.0
7089.566987977519,3.6593988521978598,-5.0,0.0,2.0
7100.703799618143,3.662921825963144,-5.0,0.0,2.0
7111.840611258768,3.666301547289131,-5.0,0.0,2.0
7134.114234540018,3.672745451927898,-5.0,0.0,2.0
7156.387857821267,3.6789144158965605,-5.0,0.0,2.0
7178.6614811025165,3.6849343832919885,-5.0,0.0,2.0
7200.935104383766,3.6908943115405366,-5.0,0.0,2.0
7223.208727665015,3.696842186707249,-5.0,0.0,2.0
7243.2549886181405,3.70221428171413,-5.0,0.0,2.0
7263.3012495712655,3.7076300121146906,-5.0,0.0,2.0
7283.347510524391,3.71309920332584,-5.0,0.0,2.0
7303.393771477516,3.7186283527310335,-5.0,0.0,2.0
7323.440032430641,3.7242152344018224,-5.0,0.0,2.0
7343.486293383766,3.729867040165292,-5.0,0.0,2.0
7363.532554336891,3.7355805070794874,-5.0,0.0,2.0
7383.578815290016,3.7413525145849578,-5.0,0.0,2.0
7423.671337196266,3.753052681632253,-5.0,0.0,2.0
7459.754606911891,3.763720636748007,-5.0,0.0,2.0
7492.229549655953,3.773386680072429,-5.0,0.0,2.0
7524.704492400015,3.7830670570171607,-5.0,0.0,2.0
7557.179435144077,3.792713010855911,-5.0,0.0,2.0
7589.654377888139,3.8022859447097903,-5.0,0.0,2.0
7622.129320632201,3.811759294091626,-5.0,0.0,2.0
7654.604263376263,3.8211265625307407,-5.0,0.0,2.0
7687.079206120325,3.830390002125095,-5.0,0.0,2.0
7719.554148864387,3.839571943549207,-5.0,0.0,2.0
7752.029091608449,3.8487133684041126,-5.0,0.0,2.0
7784.504034352511,3.8578489356845536,-5.0,0.0,2.0
7816.978977096573,3.866993741933078,-5.0,0.0,2.0
7849.453919840635,3.8761794172768442,-5.0,0.0,2.0
7881.928862584697,3.885408881131113,-5.0,0.0,2.0
7914.403805328759,3.8946552048054865,-5.0,0.0,2.0
7946.878748072821,3.9038886256986958,-5.0,0.0,2.0
7979.353690816883,3.9130726526551953,-5.0,0.0,2.0
8011.828633560945,3.9221561774552773,-5.0,0.0,2.0
8044.303576305007,3.931099811317117,-5.0,0.0,2.0
8076.778519049069,3.939885376688257,-5.0,0.0,2.0
8109.253461793131,3.948524989241447,-5.0,0.0,2.0
8141.728404537193,3.957056379017845,-5.0,0.0,2.0
8174.2033472812545,3.9654963673960717,-5.0,0.0,2.0
8206.678290025317,3.9738321054814563,-5.0,0.0,2.0
8239.153232769379,3.982071642455128,-5.0,0.0,2.0
8271.62817551344,3.990175206983844,-5.0,0.0,2.0
8300.855623983096,3.997358874128518,-5.0,0.0,2.0
8330.083072452751,4.004438107597988,-5.0,0.0,2.0
8359.310520922407,4.011432841943634,-5.0,0.0,2.0
8388.537969392062,4.018349512584913,-5.0,0.0,2.0
8417.765417861718,4.025209846540814,-5.0,0.0,2.0
8446.992866331373,4.032024040472444,-5.0,0.0,2.0
8476.220314801029,4.038814099506886,-5.0,0.0,2.0
8505.447763270684,4.045610442228389,-5.0,0.0,2.0
8534.67521174034,4.052430449006854,-5.0,0.0,2.0
8563.902660209995,4.059290903998427,-5.0,0.0,2.0
8593.13010867965,4.066218179656252,-5.0,0.0,2.0
8622.357557149306,4.073238867531728,-5.0,0.0,2.0
8651.585005618961,4.080365354372034,-5.0,0.0,2.0
8680.812454088617,4.087608421127253,-5.0,0.0,2.0
8710.039902558272,4.094996648461025,-5.0,0.0,2.0
8739.267351027927,4.102557102411829,-5.0,0.0,2.0
